"month","year","state","average_temp"
"08",1993,"kansas",77.2
"08",1993,"kentucky",77.6
"08",1993,"louisiana",83.2
"08",1993,"maine",65.6
"08",1993,"maryland",76.8
"08",1993,"massachusetts",70.4
"08",1993,"michigan",68.7
"08",1993,"minnesota",66.3
"08",1993,"mississippi",81.9
"08",1993,"missouri",77.9
"08",1993,"montana",58.4
"08",1993,"nebraska",70.8
"08",1993,"nevada",68.1
"08",1993,"new hampshire",66.9
"08",1993,"new jersey",74.9
"08",1993,"new mexico",72
"08",1993,"new york",68.7
"08",1993,"north carolina",78.5
"08",1993,"north dakota",63.4
"08",1993,"ohio",73.9
"08",1993,"oklahoma",82.8
"08",1993,"oregon",59.7
"08",1993,"pennsylvania",71.2
"08",1993,"rhode island",71.6
"08",1993,"south carolina",82
"08",1993,"south dakota",67.4
"08",1993,"tennessee",78.9
"08",1993,"texas",83
"08",1993,"utah",67.9
"08",1993,"vermont",66.2
"08",1993,"virginia",76.4
"08",1993,"washington",60.6
"08",1993,"west virginia",73.4
"08",1993,"wisconsin",67.9
"08",1993,"wyoming",59.6
"09",1993,"alabama",77
"09",1993,"arizona",74.6
"09",1993,"arkansas",75.9
"09",1993,"california",71.4
"09",1993,"colorado",59.6
"09",1993,"connecticut",66.5
"09",1993,"delaware",71.9
"09",1993,"florida",81
"09",1993,"georgia",77.9
"09",1993,"idaho",57.2
"09",1993,"illinois",68.2
"09",1993,"indiana",67.6
"09",1993,"iowa",64.5
"09",1993,"kansas",70.2
"09",1993,"kentucky",71.2
"09",1993,"louisiana",80.8
"09",1993,"maine",60.4
"09",1993,"maryland",71.5
"09",1993,"massachusetts",65.4
"09",1993,"michigan",61.2
"09",1993,"minnesota",59.1
"09",1993,"mississippi",77.9
"09",1993,"missouri",70.4
"09",1993,"montana",55.6
"09",1993,"nebraska",64.2
"09",1993,"nevada",65.4
"09",1993,"new hampshire",61.4
"09",1993,"new jersey",69.4
"09",1993,"new mexico",67
"09",1993,"new york",62.7
"09",1993,"north carolina",74
"09",1993,"north dakota",58.4
"09",1993,"ohio",67.7
"09",1993,"oklahoma",75.8
"09",1993,"oregon",60.4
"09",1993,"pennsylvania",65.4
"09",1993,"rhode island",67
"09",1993,"south carolina",77.6
"09",1993,"south dakota",61.5
"09",1993,"tennessee",72.8
"09",1993,"texas",78.9
"09",1993,"utah",64.2
"09",1993,"vermont",60.5
"09",1993,"virginia",71.6
"09",1993,"washington",60.4
"09",1993,"west virginia",68.4
"09",1993,"wisconsin",60.2
"09",1993,"wyoming",56
"10",1993,"alabama",68.4
"10",1993,"arizona",66.4
"10",1993,"arkansas",64.6
"10",1993,"california",65.4
"10",1993,"colorado",50
"10",1993,"connecticut",55.3
"10",1993,"delaware",62.1
"10",1993,"florida",76.6
"10",1993,"georgia",69.8
"10",1993,"idaho",49.8
"10",1993,"illinois",56.7
"10",1993,"indiana",56.3
"10",1993,"iowa",53.3
"10",1993,"kansas",58.6
"10",1993,"kentucky",60.5
"10",1993,"louisiana",72.2
"10",1993,"maine",47.8
"10",1993,"maryland",61.2
"10",1993,"massachusetts",54.3
"10",1993,"michigan",49.4
"10",1993,"minnesota",46.8
"10",1993,"mississippi",68.6
"10",1993,"missouri",58.4
"10",1993,"montana",47.3
"10",1993,"nebraska",53.3
"10",1993,"nevada",56.8
"10",1993,"new hampshire",49.6
"10",1993,"new jersey",58.8
"10",1993,"new mexico",58.2
"10",1993,"new york",51.6
"10",1993,"north carolina",65.3
"10",1993,"north dakota",47
"10",1993,"ohio",56.4
"10",1993,"oklahoma",63.6
"10",1993,"oregon",54.8
"10",1993,"pennsylvania",54.6
"10",1993,"rhode island",56.4
"10",1993,"south carolina",69.2
"10",1993,"south dakota",50.5
"10",1993,"tennessee",62.6
"10",1993,"texas",69.7
"10",1993,"utah",54.2
"10",1993,"vermont",48.9
"10",1993,"virginia",61.6
"10",1993,"washington",54.2
"10",1993,"west virginia",58.1
"10",1993,"wisconsin",48.3
"10",1993,"wyoming",46.4
"11",1993,"alabama",57.2
"11",1993,"arizona",54.1
"11",1993,"arkansas",52.4
"11",1993,"california",55.1
"11",1993,"colorado",37
"11",1993,"connecticut",44.8
"11",1993,"delaware",51.2
"11",1993,"florida",69.4
"11",1993,"georgia",58.9
"11",1993,"idaho",35.8
"11",1993,"illinois",45.7
"11",1993,"indiana",46
"11",1993,"iowa",41.5
"11",1993,"kansas",46
"11",1993,"kentucky",49.4
"11",1993,"louisiana",60.4
"11",1993,"maine",36.6
"11",1993,"maryland",50.2
"11",1993,"massachusetts",44
"11",1993,"michigan",39.2
"11",1993,"minnesota",33.6
"11",1993,"mississippi",57.3
"11",1993,"missouri",47
"11",1993,"montana",34.1
"11",1993,"nebraska",40.4
"11",1993,"nevada",43.3
"11",1993,"new hampshire",38.9
"11",1993,"new jersey",48.2
"11",1993,"new mexico",46.4
"11",1993,"new york",41
"11",1993,"north carolina",54.6
"11",1993,"north dakota",33
"11",1993,"ohio",46
"11",1993,"oklahoma",50.7
"11",1993,"oregon",42.1
"11",1993,"pennsylvania",44.2
"11",1993,"rhode island",46.4
"11",1993,"south carolina",58.4
"11",1993,"south dakota",37.1
"11",1993,"tennessee",51.4
"11",1993,"texas",57.7
"11",1993,"utah",40
"11",1993,"vermont",38
"11",1993,"virginia",50.6
"11",1993,"washington",41.4
"11",1993,"west virginia",47.3
"11",1993,"wisconsin",37.2
"11",1993,"wyoming",32.6
"12",1993,"alabama",48.5
"12",1993,"arizona",44.6
"12",1993,"arkansas",44.2
"12",1993,"california",46
"12",1993,"colorado",28
"12",1993,"connecticut",35.6
"12",1993,"delaware",41.3
"12",1993,"florida",60.8
"12",1993,"georgia",49.8
"12",1993,"idaho",25.8
"12",1993,"illinois",35.5
"12",1993,"indiana",36.2
"12",1993,"iowa",29.6
"12",1993,"kansas",36.9
"12",1993,"kentucky",40.2
"12",1993,"louisiana",52.4
"12",1993,"maine",27.4
"12",1993,"maryland",40.1
"12",1993,"massachusetts",34.8
"12",1993,"michigan",29.4
"12",1993,"minnesota",20.5
"12",1993,"mississippi",48.8
"12",1993,"missouri",37.8
"12",1993,"montana",25.8
"12",1993,"nebraska",30.8
"12",1993,"nevada",33.3
"12",1993,"new hampshire",29.6
"12",1993,"new jersey",38.8
"12",1993,"new mexico",37.7
"12",1993,"new york",30.4
"12",1993,"north carolina",45
"12",1993,"north dakota",20.2
"12",1993,"ohio",36.2
"12",1993,"oklahoma",42.8
"12",1993,"oregon",33.4
"12",1993,"pennsylvania",34.3
"12",1993,"rhode island",37.4
"12",1993,"south carolina",49
"12",1993,"south dakota",25.9
"12",1993,"tennessee",42.6
"12",1993,"texas",50.1
"12",1993,"utah",29.9
"12",1993,"vermont",27.6
"12",1993,"virginia",40.8
"12",1993,"washington",32.6
"12",1993,"west virginia",37.8
"12",1993,"wisconsin",25.9
"12",1993,"wyoming",23.4
"01",1994,"alabama",43
"01",1994,"arizona",42.6
"01",1994,"arkansas",39.6
"01",1994,"california",44.4
"01",1994,"colorado",26.8
"01",1994,"connecticut",24.6
"01",1994,"delaware",32
"01",1994,"florida",56.5
"01",1994,"georgia",44
"01",1994,"idaho",26.9
"01",1994,"illinois",25.6
"01",1994,"indiana",25.8
"01",1994,"iowa",18
"01",1994,"kansas",32.2
"01",1994,"kentucky",31.4
"01",1994,"louisiana",48.8
"01",1994,"maine",13.2
"01",1994,"maryland",30.3
"01",1994,"massachusetts",23.3
"01",1994,"michigan",17.3
"01",1994,"minnesota",6.6
"01",1994,"mississippi",43.6
"01",1994,"missouri",30.7
"01",1994,"montana",23.6
"01",1994,"nebraska",25.8
"01",1994,"nevada",32.8
"01",1994,"new hampshire",16.5
"01",1994,"new jersey",28.8
"01",1994,"new mexico",35.3
"01",1994,"new york",17.6
"01",1994,"north carolina",38
"01",1994,"north dakota",7.2
"01",1994,"ohio",25.2
"01",1994,"oklahoma",38.8
"01",1994,"oregon",34.9
"01",1994,"pennsylvania",23.3
"01",1994,"rhode island",26.8
"01",1994,"south carolina",42.6
"01",1994,"south dakota",16.7
"01",1994,"tennessee",35.6
"01",1994,"texas",47.9
"01",1994,"utah",29.3
"01",1994,"vermont",13.6
"01",1994,"virginia",32.4
"01",1994,"washington",34.6
"01",1994,"west virginia",28.4
"01",1994,"wisconsin",12.8
"01",1994,"wyoming",23.2
"02",1994,"alabama",45.6
"02",1994,"arizona",43.2
"02",1994,"arkansas",39.8
"02",1994,"california",44.7
"02",1994,"colorado",26.5
"02",1994,"connecticut",20.8
"02",1994,"delaware",30.8
"02",1994,"florida",60.3
"02",1994,"georgia",47
"02",1994,"idaho",27
"02",1994,"illinois",23.5
"02",1994,"indiana",24
"02",1994,"iowa",13.8
"02",1994,"kansas",29.4
"02",1994,"kentucky",32.4
"02",1994,"louisiana",50
"02",1994,"maine",7.8
"02",1994,"maryland",29.4
"02",1994,"massachusetts",19.5
"02",1994,"michigan",11.8
"02",1994,"minnesota",1.9
"02",1994,"mississippi",45.3
"02",1994,"missouri",29.4
"02",1994,"montana",18
"02",1994,"nebraska",21.4
"02",1994,"nevada",33.2
"02",1994,"new hampshire",11.8
"02",1994,"new jersey",26
"02",1994,"new mexico",36.2
"02",1994,"new york",13.8
"02",1994,"north carolina",39.8
"02",1994,"north dakota",0.6
"02",1994,"ohio",23.6
"02",1994,"oklahoma",37
"02",1994,"oregon",34.8
"02",1994,"pennsylvania",21
"02",1994,"rhode island",23
"02",1994,"south carolina",45
"02",1994,"south dakota",11
"02",1994,"tennessee",36.9
"02",1994,"texas",47.8
"02",1994,"utah",30.4
"02",1994,"vermont",8.9
"02",1994,"virginia",33.4
"02",1994,"washington",34.2
"02",1994,"west virginia",29
"02",1994,"wisconsin",7.8
"02",1994,"wyoming",21.8
"03",1994,"alabama",53
"03",1994,"arizona",48.1
"03",1994,"arkansas",47.4
"03",1994,"california",48.3
"03",1994,"colorado",32.2
"03",1994,"connecticut",29
"03",1994,"delaware",38.2
"03",1994,"florida",64.9
"03",1994,"georgia",54.6
"03",1994,"idaho",31.3
"03",1994,"illinois",34.1
"03",1994,"indiana",33.8
"03",1994,"iowa",27.6
"03",1994,"kansas",38.6
"03",1994,"kentucky",41.3
"03",1994,"louisiana",56
"03",1994,"maine",19.2
"03",1994,"maryland",37.2
"03",1994,"massachusetts",28
"03",1994,"michigan",22.4
"03",1994,"minnesota",18.2
"03",1994,"mississippi",52.6
"03",1994,"missouri",39
"03",1994,"montana",25.6
"03",1994,"nebraska",30.9
"03",1994,"nevada",38.6
"03",1994,"new hampshire",22
"03",1994,"new jersey",33.6
"03",1994,"new mexico",41.6
"03",1994,"new york",23
"03",1994,"north carolina",47.2
"03",1994,"north dakota",16.9
"03",1994,"ohio",32.8
"03",1994,"oklahoma",45
"03",1994,"oregon",37.7
"03",1994,"pennsylvania",29
"03",1994,"rhode island",30.7
"03",1994,"south carolina",52.8
"03",1994,"south dakota",24.2
"03",1994,"tennessee",45
"03",1994,"texas",53.8
"03",1994,"utah",36.1
"03",1994,"vermont",19.8
"03",1994,"virginia",41.4
"03",1994,"washington",37
"03",1994,"west virginia",37.2
"03",1994,"wisconsin",21.6
"03",1994,"wyoming",27.2
"04",1994,"alabama",60.2
"04",1994,"arizona",55.6
"04",1994,"arkansas",57.3
"04",1994,"california",54.4
"04",1994,"colorado",40.8
"04",1994,"connecticut",42
"04",1994,"delaware",50.2
"04",1994,"florida",69
"04",1994,"georgia",61.4
"04",1994,"idaho",40.6
"04",1994,"illinois",47.2
"04",1994,"indiana",46.2
"04",1994,"iowa",43.6
"04",1994,"kansas",50.3
"04",1994,"kentucky",51.4
"04",1994,"louisiana",63.2
"04",1994,"maine",32.8
"04",1994,"maryland",49.8
"04",1994,"massachusetts",40.7
"04",1994,"michigan",36.9
"04",1994,"minnesota",36
"04",1994,"mississippi",60.7
"04",1994,"missouri",50.6
"04",1994,"montana",39.2
"04",1994,"nebraska",44.5
"04",1994,"nevada",46.8
"04",1994,"new hampshire",35.5
"04",1994,"new jersey",46.2
"04",1994,"new mexico",49.1
"04",1994,"new york",37
"04",1994,"north carolina",56.2
"04",1994,"north dakota",36.3
"04",1994,"ohio",44.9
"04",1994,"oklahoma",55.8
"04",1994,"oregon",44.4
"04",1994,"pennsylvania",42.2
"04",1994,"rhode island",42.9
"04",1994,"south carolina",60.7
"04",1994,"south dakota",40.6
"04",1994,"tennessee",54.2
"04",1994,"texas",61.7
"04",1994,"utah",45
"04",1994,"vermont",34
"04",1994,"virginia",51.9
"04",1994,"washington",45.2
"04",1994,"west virginia",47.6
"04",1994,"wisconsin",37.4
"04",1994,"wyoming",37.6
"05",1994,"alabama",66.6
"05",1994,"arizona",61.7
"05",1994,"arkansas",64.4
"05",1994,"california",58.6
"05",1994,"colorado",49.4
"05",1994,"connecticut",52.4
"05",1994,"delaware",58.6
"05",1994,"florida",73.9
"05",1994,"georgia",67
"05",1994,"idaho",48.3
"05",1994,"illinois",56.9
"05",1994,"indiana",55.6
"05",1994,"iowa",54.9
"05",1994,"kansas",59
"05",1994,"kentucky",59
"05",1994,"louisiana",69.6
"05",1994,"maine",43.6
"05",1994,"maryland",58.6
"05",1994,"massachusetts",51
"05",1994,"michigan",48
"05",1994,"minnesota",49.4
"05",1994,"mississippi",67.5
"05",1994,"missouri",58.9
"05",1994,"montana",48.1
"05",1994,"nebraska",55.2
"05",1994,"nevada",52.9
"05",1994,"new hampshire",46.6
"05",1994,"new jersey",56
"05",1994,"new mexico",56.6
"05",1994,"new york",48.6
"05",1994,"north carolina",62.1
"05",1994,"north dakota",49.6
"05",1994,"ohio",54
"05",1994,"oklahoma",63.2
"05",1994,"oregon",50
"05",1994,"pennsylvania",52.2
"05",1994,"rhode island",52
"05",1994,"south carolina",66
"05",1994,"south dakota",52.7
"05",1994,"tennessee",61
"05",1994,"texas",68.2
"05",1994,"utah",52.6
"05",1994,"vermont",45.8
"05",1994,"virginia",58.9
"05",1994,"washington",51.2
"05",1994,"west virginia",55
"05",1994,"wisconsin",49.4
"05",1994,"wyoming",47.4
"06",1994,"alabama",73.1
"06",1994,"arizona",72.2
"06",1994,"arkansas",72.5
"06",1994,"california",66.1
"06",1994,"colorado",60.8
"06",1994,"connecticut",62.4
"06",1994,"delaware",66.9
"06",1994,"florida",78.1
"06",1994,"georgia",73.2
"06",1994,"idaho",55.6
"06",1994,"illinois",67.2
"06",1994,"indiana",65.6
"06",1994,"iowa",65.8
"06",1994,"kansas",70.8
"06",1994,"kentucky",67.3
"06",1994,"louisiana",76.2
"06",1994,"maine",56
"06",1994,"maryland",66.8
"06",1994,"massachusetts",61.2
"06",1994,"michigan",58.9
"06",1994,"minnesota",61.4
"06",1994,"mississippi",74.2
"06",1994,"missouri",68.7
"06",1994,"montana",56.4
"06",1994,"nebraska",66.6
"06",1994,"nevada",62.6
"06",1994,"new hampshire",58.2
"06",1994,"new jersey",65.2
"06",1994,"new mexico",67.4
"06",1994,"new york",59
"06",1994,"north carolina",69.2
"06",1994,"north dakota",60.6
"06",1994,"ohio",63.8
"06",1994,"oklahoma",73.4
"06",1994,"oregon",55.5
"06",1994,"pennsylvania",61.4
"06",1994,"rhode island",61.5
"06",1994,"south carolina",72.8
"06",1994,"south dakota",63.9
"06",1994,"tennessee",68.6
"06",1994,"texas",76.8
"06",1994,"utah",63.6
"06",1994,"vermont",57.4
"06",1994,"virginia",66.4
"06",1994,"washington",55.7
"06",1994,"west virginia",63
"06",1994,"wisconsin",61
"06",1994,"wyoming",57.5
"07",1994,"alabama",77.7
"07",1994,"arizona",80.2
"07",1994,"arkansas",78.4
"07",1994,"california",73.7
"07",1994,"colorado",66.8
"07",1994,"connecticut",71.9
"07",1994,"delaware",76.4
"07",1994,"florida",80.6
"07",1994,"georgia",77.8
"07",1994,"idaho",62.8
"07",1994,"illinois",73.8
"07",1994,"indiana",73.1
"07",1994,"iowa",70.6
"07",1994,"kansas",76.4
"07",1994,"kentucky",75.1
"07",1994,"louisiana",80.4
"07",1994,"maine",65.9
"07",1994,"maryland",75.9
"07",1994,"massachusetts",70.8
"07",1994,"michigan",66.2
"07",1994,"minnesota",66
"07",1994,"mississippi",78.8
"07",1994,"missouri",75.1
"07",1994,"montana",62.6
"07",1994,"nebraska",70.9
"07",1994,"nevada",71.6
"07",1994,"new hampshire",67.4
"07",1994,"new jersey",74.5
"07",1994,"new mexico",74.1
"07",1994,"new york",68.1
"07",1994,"north carolina",76.6
"07",1994,"north dakota",64.8
"07",1994,"ohio",72.2
"07",1994,"oklahoma",79.8
"07",1994,"oregon",62.8
"07",1994,"pennsylvania",70.4
"07",1994,"rhode island",71.4
"07",1994,"south carolina",78.7
"07",1994,"south dakota",68.2
"07",1994,"tennessee",75.6
"07",1994,"texas",82.5
"07",1994,"utah",71.8
"07",1994,"vermont",66.4
"07",1994,"virginia",74.8
"07",1994,"washington",62.3
"07",1994,"west virginia",71.7
"07",1994,"wisconsin",66.8
"07",1994,"wyoming",63.1
"08",1994,"alabama",77.4
"08",1994,"arizona",81.3
"08",1994,"arkansas",77.1
"08",1994,"california",76.2
"08",1994,"colorado",67.6
"08",1994,"connecticut",71.7
"08",1994,"delaware",75.2
"08",1994,"florida",80.4
"08",1994,"georgia",77.5
"08",1994,"idaho",67.1
"08",1994,"illinois",72.2
"08",1994,"indiana",71.4
"08",1994,"iowa",69.4
"08",1994,"kansas",76.4
"08",1994,"kentucky",74.1
"08",1994,"louisiana",80.2
"08",1994,"maine",65.6
"08",1994,"maryland",74.5
"08",1994,"massachusetts",70.5
"08",1994,"michigan",65.6
"08",1994,"minnesota",65
"08",1994,"mississippi",78.4
"08",1994,"missouri",74.4
"08",1994,"montana",66.2
"08",1994,"nebraska",71.2
"08",1994,"nevada",74.2
"08",1994,"new hampshire",66.7
"08",1994,"new jersey",73.4
"08",1994,"new mexico",74
"08",1994,"new york",67.4
"08",1994,"north carolina",75.8
"08",1994,"north dakota",65.7
"08",1994,"ohio",70.9
"08",1994,"oklahoma",79.4
"08",1994,"oregon",66.8
"08",1994,"pennsylvania",69.2
"08",1994,"rhode island",71.6
"08",1994,"south carolina",78.1
"08",1994,"south dakota",68.9
"08",1994,"tennessee",74.9
"08",1994,"texas",82.2
"08",1994,"utah",73.6
"08",1994,"vermont",65.5
"08",1994,"virginia",73.8
"08",1994,"washington",66.1
"08",1994,"west virginia",70.8
"08",1994,"wisconsin",65.5
"08",1994,"wyoming",65.6
"09",1994,"alabama",74.7
"09",1994,"arizona",77.5
"09",1994,"arkansas",73.2
"09",1994,"california",72.8
"09",1994,"colorado",63.4
"09",1994,"connecticut",64.9
"09",1994,"delaware",69.1
"09",1994,"florida",79.2
"09",1994,"georgia",74.6
"09",1994,"idaho",63
"09",1994,"illinois",67.9
"09",1994,"indiana",66.9
"09",1994,"iowa",66.4
"09",1994,"kansas",72.4
"09",1994,"kentucky",69
"09",1994,"louisiana",77.6
"09",1994,"maine",58.5
"09",1994,"maryland",68.6
"09",1994,"massachusetts",63.5
"09",1994,"michigan",62.2
"09",1994,"minnesota",61.9
"09",1994,"mississippi",75.4
"09",1994,"missouri",69.8
"09",1994,"montana",62.6
"09",1994,"nebraska",68.2
"09",1994,"nevada",68.5
"09",1994,"new hampshire",59.4
"09",1994,"new jersey",67.1
"09",1994,"new mexico",69.5
"09",1994,"new york",61.4
"09",1994,"north carolina",70.8
"09",1994,"north dakota",62.8
"09",1994,"ohio",65.9
"09",1994,"oklahoma",75
"09",1994,"oregon",63.4
"09",1994,"pennsylvania",63.4
"09",1994,"rhode island",65
"09",1994,"south carolina",74.2
"09",1994,"south dakota",65.8
"09",1994,"tennessee",70.4
"09",1994,"texas",77.9
"09",1994,"utah",68.3
"09",1994,"vermont",58.6
"09",1994,"virginia",68.4
"09",1994,"washington",63
"09",1994,"west virginia",65.5
"09",1994,"wisconsin",62.6
"09",1994,"wyoming",61.6
"10",1994,"alabama",68.1
"10",1994,"arizona",66.6
"10",1994,"arkansas",66.3
"10",1994,"california",64.2
"10",1994,"colorado",52.6
"10",1994,"connecticut",56.1
"10",1994,"delaware",60.4
"10",1994,"florida",75.8
"10",1994,"georgia",67.9
"10",1994,"idaho",50.8
"10",1994,"illinois",60.8
"10",1994,"indiana",59.7
"10",1994,"iowa",58.9
"10",1994,"kansas",62.8
"10",1994,"kentucky",61.2
"10",1994,"louisiana",71.6
"10",1994,"maine",50.1
"10",1994,"maryland",60.1
"10",1994,"massachusetts",54.9
"10",1994,"michigan",55.2
"10",1994,"minnesota",54.2
"10",1994,"mississippi",68.8
"10",1994,"missouri",61.9
"10",1994,"montana",50.6
"10",1994,"nebraska",58.4
"10",1994,"nevada",56.4
"10",1994,"new hampshire",51
"10",1994,"new jersey",58.4
"10",1994,"new mexico",59.4
"10",1994,"new york",53
"10",1994,"north carolina",62.8
"10",1994,"north dakota",53.2
"10",1994,"ohio",58.2
"10",1994,"oklahoma",66.5
"10",1994,"oregon",54.1
"10",1994,"pennsylvania",54.8
"10",1994,"rhode island",56.7
"10",1994,"south carolina",66.6
"10",1994,"south dakota",56
"10",1994,"tennessee",62.9
"10",1994,"texas",70.6
"10",1994,"utah",55.5
"10",1994,"vermont",50.4
"10",1994,"virginia",59.8
"10",1994,"washington",53.8
"10",1994,"west virginia",57.2
"10",1994,"wisconsin",55.2
"10",1994,"wyoming",49.2
"11",1994,"alabama",61
"11",1994,"arizona",52.6
"11",1994,"arkansas",58.3
"11",1994,"california",50.8
"11",1994,"colorado",39
"11",1994,"connecticut",48
"11",1994,"delaware",52.9
"11",1994,"florida",71.4
"11",1994,"georgia",61.3
"11",1994,"idaho",34
"11",1994,"illinois",51.3
"11",1994,"indiana",51
"11",1994,"iowa",46.4
"11",1994,"kansas",50.6
"11",1994,"kentucky",53.8
"11",1994,"louisiana",64.9
"11",1994,"maine",41.2
"11",1994,"maryland",52.4
"11",1994,"massachusetts",47.1
"11",1994,"michigan",44.4
"11",1994,"minnesota",41
"11",1994,"mississippi",61.5
"11",1994,"missouri",53
"11",1994,"montana",35
"11",1994,"nebraska",44.9
"11",1994,"nevada",40
"11",1994,"new hampshire",42.7
"11",1994,"new jersey",50.6
"11",1994,"new mexico",48
"11",1994,"new york",44.7
"11",1994,"north carolina",55.9
"11",1994,"north dakota",38.2
"11",1994,"ohio",49.8
"11",1994,"oklahoma",56
"11",1994,"oregon",39.3
"11",1994,"pennsylvania",46.8
"11",1994,"rhode island",49.3
"11",1994,"south carolina",59.6
"11",1994,"south dakota",41.8
"11",1994,"tennessee",55.8
"11",1994,"texas",62.4
"11",1994,"utah",39.1
"11",1994,"vermont",41.6
"11",1994,"virginia",52.5
"11",1994,"washington",39.8
"11",1994,"west virginia",50
"11",1994,"wisconsin",43
"11",1994,"wyoming",33.8
"12",1994,"alabama",54
"12",1994,"arizona",44.4
"12",1994,"arkansas",49.3
"12",1994,"california",42.5
"12",1994,"colorado",30.8
"12",1994,"connecticut",40.2
"12",1994,"delaware",46.6
"12",1994,"florida",65.6
"12",1994,"georgia",54.8
"12",1994,"idaho",24.8
"12",1994,"illinois",41
"12",1994,"indiana",42
"12",1994,"iowa",33.2
"12",1994,"kansas",39.9
"12",1994,"kentucky",45.9
"12",1994,"louisiana",57.6
"12",1994,"maine",30.2
"12",1994,"maryland",45.6
"12",1994,"massachusetts",39
"12",1994,"michigan",34.7
"12",1994,"minnesota",26.9
"12",1994,"mississippi",53.9
"12",1994,"missouri",43.2
"12",1994,"montana",25.7
"12",1994,"nebraska",33.3
"12",1994,"nevada",31.4
"12",1994,"new hampshire",33.1
"12",1994,"new jersey",43.8
"12",1994,"new mexico",40.4
"12",1994,"new york",35.8
"12",1994,"north carolina",50.2
"12",1994,"north dakota",23.5
"12",1994,"ohio",41.4
